CountryName,CountryCode,Jurisdiction,Date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex,DailyCases,DailyDeaths,Cases_7dayAvg,Deaths_7dayAvg
Japan,JPN,NAT_TOTAL,2020-11-25,1.0,True,1.0,False,1.0,True,0.0,False,0.0,False,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,137620.0,2036.0,NV,0.0,37.04,51.56,44.64,100.0,1942.0,21.0,2035.142857142857,14.571428571428571
Japan,JPN,NAT_TOTAL,2020-11-26,1.0,True,1.0,False,1.0,True,0.0,False,0.0,False,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,140120.0,2065.0,NV,0.0,37.04,51.56,44.64,100.0,2500.0,29.0,2051.5714285714284,15.714285714285714
Japan,JPN,NAT_TOTAL,2020-11-27,1.0,True,1.0,False,1.0,True,0.0,False,0.0,False,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,142651.0,2096.0,NV,0.0,37.04,51.56,44.64,100.0,2531.0,31.0,2067.285714285714,18.142857142857142
Japan,JPN,NAT_TOTAL,2020-11-28,1.0,True,1.0,False,1.0,True,0.0,False,0.0,False,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,145326.0,2110.0,NV,0.0,37.04,51.56,44.64,100.0,2675.0,14.0,2079.1428571428573,18.428571428571427
Japan,JPN,NAT_TOTAL,2020-11-29,1.0,True,1.0,False,1.0,True,0.0,False,0.0,False,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,147388.0,2126.0,NV,0.0,37.04,51.56,44.64,100.0,2062.0,16.0,2065.285714285714,19.714285714285715
Japan,JPN,NAT_TOTAL,2020-11-30,1.0,True,1.0,False,1.0,True,0.0,False,0.0,False,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,148824.0,2152.0,NV,0.0,37.04,51.56,44.64,100.0,1436.0,26.0,2053.5714285714284,22.285714285714285
Japan,JPN,NAT_TOTAL,2020-12-01,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,150857.0,2193.0,NV,0.0,42.59,54.69,48.21,100.0,2033.0,41.0,2168.428571428572,25.428571428571427
Japan,JPN,NAT_TOTAL,2020-12-02,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,153289.0,2225.0,NV,0.0,42.59,54.69,48.21,100.0,2432.0,32.0,2238.428571428572,27.0
Japan,JPN,NAT_TOTAL,2020-12-03,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,155806.0,2261.0,NV,0.0,42.59,54.69,48.21,100.0,2517.0,36.0,2240.8571428571427,28.0
Japan,JPN,NAT_TOTAL,2020-12-04,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,158258.0,2306.0,NV,0.0,42.59,54.69,48.21,100.0,2452.0,45.0,2229.5714285714284,30.0
Japan,JPN,NAT_TOTAL,2020-12-05,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,160766.0,2328.0,NV,0.0,42.59,54.69,48.21,100.0,2508.0,22.0,2205.714285714286,31.142857142857142
Japan,JPN,NAT_TOTAL,2020-12-06,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,162804.0,2359.0,NV,0.0,42.59,54.69,48.21,100.0,2038.0,31.0,2202.285714285714,33.285714285714285
Japan,JPN,NAT_TOTAL,2020-12-07,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,164335.0,2398.0,NV,0.0,42.59,54.69,48.21,100.0,1531.0,39.0,2215.8571428571427,35.142857142857146
Japan,JPN,NAT_TOTAL,2020-12-08,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,706745782764.63,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,166511.0,2445.0,NV,0.0,42.59,54.69,48.21,100.0,2176.0,47.0,2236.285714285714,36.0
Japan,JPN,NAT_TOTAL,2020-12-09,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,169321.0,2487.0,NV,0.0,42.59,54.69,48.21,100.0,2810.0,42.0,2290.285714285714,37.42857142857143
Japan,JPN,NAT_TOTAL,2020-12-10,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,172290.0,2513.0,NV,0.0,42.59,54.69,48.21,100.0,2969.0,26.0,2354.8571428571427,36.0
Japan,JPN,NAT_TOTAL,2020-12-11,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,175085.0,2554.0,NV,0.0,42.59,54.69,48.21,100.0,2795.0,41.0,2403.8571428571427,35.42857142857143
Japan,JPN,NAT_TOTAL,2020-12-12,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,178122.0,2582.0,NV,0.0,42.59,54.69,48.21,100.0,3037.0,28.0,2479.428571428572,36.285714285714285
Japan,JPN,NAT_TOTAL,2020-12-13,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,180505.0,2602.0,NV,0.0,42.59,54.69,48.21,100.0,2383.0,20.0,2528.714285714286,34.714285714285715
Japan,JPN,NAT_TOTAL,2020-12-14,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,182186.0,2649.0,NV,0.0,42.59,54.69,48.21,100.0,1681.0,47.0,2550.1428571428573,35.857142857142854
Japan,JPN,NAT_TOTAL,2020-12-15,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,184612.0,2702.0,NV,0.0,42.59,54.69,48.21,100.0,2426.0,53.0,2585.8571428571427,36.71428571428572
Japan,JPN,NAT_TOTAL,2020-12-16,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,187608.0,2755.0,NV,0.0,42.59,54.69,48.21,100.0,2996.0,53.0,2612.428571428572,38.285714285714285
Japan,JPN,NAT_TOTAL,2020-12-17,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,190817.0,2793.0,NV,0.0,42.59,54.69,48.21,100.0,3209.0,38.0,2646.714285714286,40.0
Japan,JPN,NAT_TOTAL,2020-12-18,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,193654.0,2841.0,NV,0.0,42.59,54.69,48.21,100.0,2837.0,48.0,2652.714285714286,41.0
Japan,JPN,NAT_TOTAL,2020-12-19,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,196643.0,2881.0,NV,0.0,42.59,54.69,48.21,100.0,2989.0,40.0,2645.8571428571427,42.71428571428572
Japan,JPN,NAT_TOTAL,2020-12-20,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,199134.0,2917.0,NV,0.0,42.59,54.69,48.21,100.0,2491.0,36.0,2661.285714285714,45.0
Japan,JPN,NAT_TOTAL,2020-12-21,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,200945.0,2965.0,NV,0.0,42.59,54.69,48.21,100.0,1811.0,48.0,2679.8571428571427,45.142857142857146
Japan,JPN,NAT_TOTAL,2020-12-22,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,203639.0,3013.0,NV,0.0,42.59,54.69,48.21,100.0,2694.0,48.0,2718.1428571428573,44.42857142857143
Japan,JPN,NAT_TOTAL,2020-12-23,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,206915.0,3069.0,NV,0.0,42.59,54.69,48.21,100.0,3276.0,56.0,2758.1428571428573,44.85714285714285
Japan,JPN,NAT_TOTAL,2020-12-24,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,0,0,,,,,,,0,,210661.0,3123.0,NV,0.0,42.59,54.69,48.21,100.0,3746.0,54.0,2834.8571428571427,47.142857142857146
Japan,JPN,NAT_TOTAL,2020-12-25,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,214493.0,3187.0,NV,0.0,42.59,54.69,48.21,100.0,3832.0,64.0,2977.0,49.42857142857143
Japan,JPN,NAT_TOTAL,2020-12-26,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,218378.0,3234.0,NV,0.0,42.59,54.69,48.21,100.0,3885.0,47.0,3105.0,50.42857142857143
Japan,JPN,NAT_TOTAL,2020-12-27,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,3.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,221322.0,3274.0,NV,0.0,42.59,54.69,48.21,100.0,2944.0,40.0,3169.714285714286,51.0
Japan,JPN,NAT_TOTAL,2020-12-28,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,223719.0,3325.0,NV,0.0,45.37,56.25,50.0,100.0,2397.0,51.0,3253.428571428572,51.42857142857143
Japan,JPN,NAT_TOTAL,2020-12-29,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,227346.0,3384.0,NV,0.0,45.37,56.25,50.0,100.0,3627.0,59.0,3386.714285714286,53.0
Japan,JPN,NAT_TOTAL,2020-12-30,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,231217.0,3443.0,NV,0.0,45.37,56.25,50.0,100.0,3871.0,59.0,3471.714285714286,53.42857142857143
Japan,JPN,NAT_TOTAL,2020-12-31,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,False,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,235749.0,3492.0,NV,0.0,45.37,56.25,50.0,100.0,4532.0,49.0,3584.0,52.71428571428572
Japan,JPN,NAT_TOTAL,2021-01-01,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,239005.0,3541.0,NV,0.0,48.15,57.81,51.79,100.0,3256.0,49.0,3501.714285714286,50.57142857142857
Japan,JPN,NAT_TOTAL,2021-01-02,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,242076.0,3572.0,NV,0.0,48.15,57.81,51.79,100.0,3071.0,31.0,3385.428571428572,48.285714285714285
Japan,JPN,NAT_TOTAL,2021-01-03,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,245242.0,3632.0,NV,0.0,48.15,57.81,51.79,100.0,3166.0,60.0,3417.1428571428573,51.142857142857146
Japan,JPN,NAT_TOTAL,2021-01-04,1.0,True,1.0,False,1.0,True,0.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,248585.0,3680.0,NV,0.0,48.15,57.81,51.79,100.0,3343.0,48.0,3552.285714285714,50.71428571428572
Japan,JPN,NAT_TOTAL,2021-01-05,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,253534.0,3756.0,NV,0.0,49.54,58.59,52.68,100.0,4949.0,76.0,3741.142857142857,53.142857142857146
Japan,JPN,NAT_TOTAL,2021-01-06,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,259583.0,3821.0,NV,0.0,49.54,58.59,52.68,100.0,6049.0,65.0,4052.285714285714,54.0
Japan,JPN,NAT_TOTAL,2021-01-07,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,267225.0,3885.0,NV,0.0,49.54,58.59,52.68,100.0,7642.0,64.0,4496.571428571428,56.142857142857146
Japan,JPN,NAT_TOTAL,2021-01-08,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,275182.0,3963.0,NV,0.0,49.54,58.59,52.68,100.0,7957.0,78.0,5168.142857142857,60.285714285714285
Japan,JPN,NAT_TOTAL,2021-01-09,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,283036.0,4022.0,NV,0.0,49.54,58.59,52.68,100.0,7854.0,59.0,5851.428571428572,64.28571428571429
Japan,JPN,NAT_TOTAL,2021-01-10,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,289144.0,4067.0,NV,0.0,49.54,58.59,52.68,100.0,6108.0,45.0,6271.714285714285,62.142857142857146
Japan,JPN,NAT_TOTAL,2021-01-11,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,294050.0,4115.0,NV,0.0,49.54,58.59,52.68,100.0,4906.0,48.0,6495.0,62.142857142857146
Japan,JPN,NAT_TOTAL,2021-01-12,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,298647.0,4179.0,NV,0.0,49.54,58.59,52.68,100.0,4597.0,64.0,6444.714285714285,60.42857142857143
Japan,JPN,NAT_TOTAL,2021-01-13,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,304564.0,4276.0,NV,0.0,49.54,58.59,52.68,100.0,5917.0,97.0,6425.857142857143,65.0
Japan,JPN,NAT_TOTAL,2021-01-14,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,311220.0,4342.0,NV,0.0,49.54,58.59,52.68,100.0,6656.0,66.0,6285.0,65.28571428571429
Japan,JPN,NAT_TOTAL,2021-01-15,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,318393.0,4420.0,NV,0.0,49.54,58.59,52.68,100.0,7173.0,78.0,6173.0,65.28571428571429
Japan,JPN,NAT_TOTAL,2021-01-16,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,325435.0,4476.0,NV,0.0,49.54,58.59,52.68,100.0,7042.0,56.0,6057.0,64.85714285714286
Japan,JPN,NAT_TOTAL,2021-01-17,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,331195.0,4525.0,NV,0.0,49.54,58.59,52.68,100.0,5760.0,49.0,6007.285714285715,65.42857142857143
Japan,JPN,NAT_TOTAL,2021-01-18,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,336132.0,4583.0,NV,0.0,49.54,58.59,52.68,100.0,4937.0,58.0,6011.714285714285,66.85714285714286
Japan,JPN,NAT_TOTAL,2021-01-19,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,341467.0,4687.0,NV,0.0,49.54,58.59,52.68,100.0,5335.0,104.0,6117.142857142857,72.57142857142857
Japan,JPN,NAT_TOTAL,2021-01-20,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,347029.0,4779.0,NV,0.0,49.54,58.59,52.68,100.0,5562.0,92.0,6066.428571428572,71.85714285714286
Japan,JPN,NAT_TOTAL,2021-01-21,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,352693.0,4873.0,NV,0.0,49.54,58.59,52.68,100.0,5664.0,94.0,5924.714285714285,75.85714285714286
Japan,JPN,NAT_TOTAL,2021-01-22,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,357750.0,4981.0,NV,0.0,49.54,58.59,52.68,100.0,5057.0,108.0,5622.428571428572,80.14285714285714
Japan,JPN,NAT_TOTAL,2021-01-23,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,362476.0,5064.0,NV,0.0,49.54,58.59,52.68,100.0,4726.0,83.0,5291.571428571428,84.0
Japan,JPN,NAT_TOTAL,2021-01-24,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,366466.0,5120.0,NV,0.0,49.54,58.59,52.68,100.0,3990.0,56.0,5038.714285714285,85.0
Japan,JPN,NAT_TOTAL,2021-01-25,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,369229.0,5194.0,NV,0.0,49.54,58.59,52.68,100.0,2763.0,74.0,4728.142857142857,87.28571428571429
Japan,JPN,NAT_TOTAL,2021-01-26,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,373082.0,5298.0,NV,0.0,49.54,58.59,52.68,100.0,3853.0,104.0,4516.428571428572,87.28571428571429
Japan,JPN,NAT_TOTAL,2021-01-27,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,377056.0,5388.0,NV,0.0,49.54,58.59,52.68,100.0,3974.0,90.0,4289.571428571428,87.0
Japan,JPN,NAT_TOTAL,2021-01-28,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,381187.0,5501.0,NV,0.0,49.54,58.59,52.68,100.0,4131.0,113.0,4070.571428571429,89.71428571428571
Japan,JPN,NAT_TOTAL,2021-01-29,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,384725.0,5597.0,NV,0.0,49.54,58.59,52.68,100.0,3538.0,96.0,3853.571428571429,88.0
Japan,JPN,NAT_TOTAL,2021-01-30,1.0,True,1.0,False,1.0,True,1.0,False,1.0,True,1.0,True,1.0,True,4.0,2.0,True,2.0,0.0,0.0,2.0,True,2.0,2.0,0.0,0.0,1.0,True,0.0,False,3.0,True,1,0,,,,,,,0,,388067.0,5688.0,NV,0.0,49.54,58.59,52.68,100.0,3342.0,91.0,3655.857142857143,89.14285714285714
